HM-B.ST	Penny
VIAP	Penny
NKRSF	Penny
ZLUE.PK	Penny
2113978.MA	Penny
HOOB	Penny
TAM.V	Penny
ENLB	Penny
RNEW11.SA	Penny
XYIGF.PK	Penny
FCMUF	Penny
066570.KS	Penny
WOSYY	Penny
LFYC	Penny
ATL.TO	Penny
SEDF	Penny
WLFDF	Penny
WMFWF	Penny
ADDYY	Penny
EQB.TO	Penny
9907.TW	Penny
YRLLF.PK	Penny
NRSRF	Penny
17E.F	Penny
WLYG.EX	Penny
SWTUY	Penny
BIF	Penny
HWSA.HM	Penny
SCBT	Penny
TOSBF.PK	Penny
DRU	Penny
PLTM	Penny
PSCM	Penny
PPAMF	Penny
003520.KS	Penny
DLMV	Penny
NUTT	Penny
063080.KQ	Penny
ASNCF	Penny
TWAC	Penny
KNDR	Penny
NAUK.ME	Penny
GAMA.L	Penny
NBHGY	Penny
ALNXF	Penny
0794-OL.HK	Penny
UBSN.VX	Penny
BMO-PJ.TO	Penny
YRSL.ME	Penny
BBK	Penny
ATSKF	Penny
KRNGF	Penny
KAG.IL	Penny
PGLO	Penny
DEPCF.AS	Penny
S8G1.BE	Penny
SHGKY	Penny
EU445.SW	Penny
SNLKF	Penny
CMXHF	Penny
OGF-UN.TO	Penny
F5B.BE	Penny
VOF.L	Penny
ERCHF	Penny
SDF1.BE	Penny
JP1.F	Penny
NHEGY	Penny
0800-OL.HK	Penny
YQGA.F	Penny
SGPPF	Penny
WOTC	Penny
QUMIE	Penny
PXL.HM	Penny
JPHNF.PK	Penny
SWWI	Penny
KRKN.ME	Penny
ECVTF.PK	Penny
LHA.HM	Penny
PHXXF	Penny
LGCUF.PK	Penny
E2:545.SI	Penny
ZWC1.F	Penny
RDIAF	Penny
JVCZY	Penny
ARET	Penny
JGH	Penny
WOOLWAY.BO	Penny
QCD.F	Penny
XER.MU	Penny
RTSO	Penny
BOCA	Penny
NITMF	Penny
JAHI.PK	Penny
KD8.HM	Penny
FBOO.PK	Penny
LIOPF.PK	Penny
6286.TW	Penny
PMHV	Penny
DTEGF	Penny
MTL.L	Penny
VIDEOIND6.BO	Penny
EDOLF	Penny
BIGG	Penny
BMTL	Penny
MEJHF.PK	Penny
7178@BN.KL	Penny
PIMO	Penny
WNRC	Penny
DGTLF	Penny
WGLD.PK	Penny
TAI	Penny
AAMAF	Penny
SNUYF	Penny
0165@BN.KL	Penny
ZZZZQ.OB	Penny
WSSRD	Penny
NOEE	Penny
MGHTF	Penny
SDEV	Penny
JNP.SG	Penny
DBL	Penny
OBDCF	Penny
UROFF.PK	Penny
MNHFY.PK	Penny
T5W.MU	Penny
SKVI	Penny
ROBO	Penny
CFI.V	Penny
KINNF	Penny
Y3L.BE	Penny
HGWEF.PK	Penny
VTA	Penny
TRYLF	Penny
YCNGD.OB	Penny
OTMN	Penny
DTT	Penny
VOLVF	Penny
1143.HK	Penny
SKSJF	Penny
ARGKF	Penny
BXYA.F	Penny
RZTIQ	Penny
FOE.OL	Penny
MTE.L	Penny
WARRENTEA.BO	Penny
GZPFY	Penny
M4D.F	Penny
RBEOF	Penny
AZUMF	Penny
MAURF	Penny
SGSN.VX	Penny
SKHSY	Penny
LWI.L	Penny
SHEKF.PK	Penny
ACSF	Penny
UVRBY	Penny
0ZE.SG	Penny
EBRPF	Penny
PLT-UN.TO	Penny
ZMU.TO	Penny
NICE	Penny
DMO	Penny
YLG.SG	Penny
014940.KQ	Penny
EVSNF.PK	Penny
BCBHF	Penny
TWEKA.AS	Penny
KY2E.F	Penny
WFU4.F	Penny
WIMHF.PK	Penny
NGG.BA	Penny
O2T.F	Penny
RUSPF	Penny
WLOC	Penny
GDMOF	Penny
WPSL.PK	Penny
EQPI	Penny
ENTP	Penny
069640.KS	Penny
DVT.V	Penny
BBAL	Penny
JPM-PD	Penny
RDO.SG	Penny
YGDC	Penny
OPCO.ST	Penny
NCBC	Penny
PGDIF	Penny
OY.V	Penny
KONN.BE	Penny
J74.SI	Penny
AXXU	Penny
YUEXF.PK	Penny
E1:E94.SI	Penny
SRJTC.BO	Penny
E2:F13.SI	Penny
XTIC.PK	Penny
EGRTF	Penny
FIRRY	Penny
VQSLF	Penny
SRK.V	Penny
MEDI.TA	Penny
011160.KS	Penny
SHVTF	Penny
OXFCF.PK	Penny
RDSMY	Penny
SBI	Penny
XOM.MU	Penny
0596-OL.HK	Penny
080030.KS	Penny
NFLX34F.SA	Penny
GDL.L	Penny
GRPH	Penny
ZOT.MC	Penny
FAC.IR	Penny
TELNY	Penny
NXFI	Penny
HYH-WI	Penny
LYPSAGEMS.BO	Penny
QQEW	Penny
IDIX	Penny
1300.HK	Penny
010580.KS	Penny
NCAP	Penny
RXHKF	Penny
ZMNO.L	Penny
KEA.L	Penny
RHA.V	Penny
ETFM	Penny
DXIN	Penny
M04.SG	Penny
1787.TWO	Penny
1190.HK	Penny
ARC.V	Penny
KBKCP	Penny
TFG	Penny
YRBAF	Penny
ADIMF.PK	Penny
GOAS	Penny
NNLX	Penny
OGFGF.PK	Penny
PFODF	Penny
011210.KS	Penny
WEIZFIN.BO	Penny
BAXSQ	Penny
AQPVF	Penny
SMCB.JK	Penny
WISKF	Penny
CUBA	Penny
FTT	Penny
TMEEF	Penny
NMGL.PK	Penny
YKF17-1.CBT	Penny
WRTBY	Penny
VDOLEASEQF.BO	Penny
VTXPF.PK	Penny
ICHBF	Penny
JSEJF.PK	Penny
ZHEXY	Penny
NDHLF	Penny
MELCA.NZ	Penny
RDHL	Penny
SCPZF	Penny
C15.SG	Penny
PYHPF	Penny
3AI.SG	Penny
ONXX	Penny
KEC6.BO	Penny
ZLIXF.PK	Penny
DALT.PK	Penny
CGEMY	Penny
TSUKF	Penny
VW-V.SW	Penny
WALK.PK	Penny
9IVA.SG	Penny
OROCF.PK	Penny
JSCPY	Penny
5VE.F	Penny
VSTTILLERS.BO	Penny
CMOXF	Penny
NGRC	Penny
SJR-B.ST	Penny
IO.V	Penny
YXEN.BE	Penny
034830.KQ	Penny
ZGOLDINV.BO	Penny
JAZ.MC	Penny
WSBLD.PK	Penny
FFN	Penny
1818-OL.HK	Penny
MRDH	Penny
YYSSL.PK	Penny
5312.TWO	Penny
7PW.MU	Penny
MLCFI.PA	Penny
KGTFF	Penny
ZPG.L	Penny
NPSKF.PK	Penny
GODYF	Penny
PNA.BE	Penny
CPGT.JK	Penny
MVT	Penny
D3H.MU	Penny
CRWN.L	Penny
SIL.PA	Penny
051910.KS	Penny
CEM	Penny
VOLTAS4.BO	Penny
DAWIF	Penny
IRL	Penny
GEF-B	Penny
TGASF	Penny
047050.KS	Penny
AVACF	Penny
SYMZF	Penny
ZKHANDEN.BO	Penny
XBTC.PK	Penny
XXBBR	Penny
2615.TW	Penny
XXMMF.PK	Penny
ZIM14-C.NYB	Penny
036010.KQ	Penny
DACHF	Penny
XBTC.OB	Penny
EMD	Penny
HEGIF.PK	Penny
ZGSI	Penny
CKGT.PK	Penny
DRCSY	Penny
NRCIA	Penny
VLCR	Penny
LGI	Penny
NORTF	Penny
RPL.V	Penny
SMCVF	Penny
SZM.BE	Penny
YGM14-C.NYB	Penny
ITONF	Penny
N9A.F	Penny
MAPI.JK	Penny
FWLWE.OB	Penny
QPAC	Penny
EKDKQ	Penny
E1:E02.SI	Penny
PTOS	Penny
EPLYF	Penny
CPEQF	Penny
BOR.V	Penny
OSF-UN.TO	Penny
PTVL	Penny
LXP1.SG	Penny
SRHGF	Penny
QLA.F	Penny
NWSTF	Penny
XGEN	Penny
AUGUF	Penny
QTVLF	Penny
LAHO	Penny
OMI.L	Penny
KFS-WTU.TO	Penny
0YL.F	Penny
VTSYF	Penny
NRDEF	Penny
BZHGY	Penny
MAAL	Penny
AOIFF	Penny
TNSX.PK	Penny
E2:B9R.SI	Penny
MVBF	Penny
AOFC.L	Penny
EXXI.L	Penny
JMC.L	Penny
OPA-H.V	Penny
QKFXF.PK	Penny
BANX	Penny
LMS.V	Penny
GWSAF	Penny
NWIN.OB	Penny
SIX3.HM	Penny
QIC-U.V	Penny
NGPHF	Penny
WDMG	Penny
QTVLF.PK	Penny
HTGY	Penny
EKDKQ.PK	Penny
NVP8.SG	Penny
TKHVY.PK	Penny
SAABF	Penny
MGHZ.L	Penny
VRTC	Penny
XNGSY.PK	Penny
OTSUF	Penny
AULGF	Penny
5159.KL	Penny
PLZH16-C.CME	Penny
K1L.BE	Penny
13X.SG	Penny
FLNXF	Penny
TOCOF.PK	Penny
HESF.EX	Penny
PCDAF	Penny
FAX	Penny
TMPHF	Penny
QACL.F	Penny
AHOND	Penny
TIRXF	Penny
JPS	Penny
CFGE	Penny
IRLTY	Penny
LEHJQ	Penny
OSZG.F	Penny
ZENITHSTL.BO	Penny
1GE.MU	Penny
AGM-A	Penny
1237.HK	Penny
EMF	Penny
ZTHO.PK	Penny
STT-PE	Penny
CBNC	Penny
068790.KQ	Penny
BF-A	Penny
TOSYY	Penny
HOKCF	Penny
SEIL	Penny
OPESF	Penny
UPPR	Penny
ROC.V	Penny
SHRVINDPPR.BO	Penny
SADL	Penny
084990.KQ	Penny
AOIL.OB	Penny
JRPT.JK	Penny
PDSMFL-BE.NS	Penny
RTAS	Penny
VIZ.OL	Penny
APTPF.PK	Penny
MOL.AX	Penny
001880.KS	Penny
YRBAF.PK	Penny
XXJVA.PK	Penny
RNEW11F.SA	Penny
KESAF.PK	Penny
ZMZNP.ME	Penny
MBCN	Penny
4729.TWO	Penny
PPLL	Penny
DSX-PB	Penny
OXO1BC.SW	Penny
7BF.F	Penny
WANHF	Penny
YGV15-C.NYB	Penny
AZNCF	Penny
1453.TW	Penny
TKNOF.PK	Penny
FGH.V	Penny
2114.TW	Penny
CNE.TO	Penny
HOCPF.PK	Penny
LMSC	Penny
SAUHF	Penny
VCANF.PK	Penny
CEN	Penny
YPF.BE	Penny
GVR.V	Penny
KEYS-WI	Penny
NBFJF	Penny
GRYEF	Penny
BO.CO	Penny
4723.KL	Penny
QTNTU	Penny
YAB2.F	Penny
5V6.SG	Penny
HKTGF	Penny
WT5.BE	Penny
OLTO.ST	Penny
BGCA	Penny
PYN	Penny
Z18.DE	Penny
SWPIF	Penny
AFLYY	Penny
GWLLY	Penny
134126.L	Penny
TSLX	Penny
0484-OL.HK	Penny
PDI	Penny
WNARF.PK	Penny
CEI.V	Penny
BRMS.JK	Penny
VUX.V	Penny
TWOC.PK	Penny
TSDRF	Penny
KDEV.ST	Penny
CVXHF	Penny
DSNY	Penny
BJZ	Penny
AOIFF.PK	Penny
9RC.F	Penny
XS8.BE	Penny
PLHCF	Penny
PSA-PO	Penny
LPCUF	Penny
6742@OM.KL	Penny
TSNU	Penny
KBCSY	Penny
BANC-PC	Penny
KPPLF	Penny
YCM-PA.TO	Penny
3623.HK	Penny
QALB.PK	Penny
NBA.LS	Penny
SCW-UN.TO	Penny
HYUHF	Penny
GNT	Penny
NYVH.SG	Penny
SPM16-C.CME	Penny
NVAB.SG	Penny
VALUE.AS	Penny
145995.KS	Penny
EXD	Penny
GEOB.MX	Penny
GSP.V	Penny
AR-WT.TO	Penny
NEH16-C.CME	Penny
WBAPA.AX	Penny
ZSHERAPR.BO	Penny
MIUFF.PK	Penny
WBCWF.PK	Penny
TKA.HM	Penny
NAVZF	Penny
ZOE.SG	Penny
RYP-H.V	Penny
RDSPY	Penny
3622.TW	Penny
SLET.L	Penny
M8V.F	Penny
NIM	Penny
PTKFY	Penny
QCU19-C.CMX	Penny
3207.TWO	Penny
KYZN	Penny
IFLEXQF.BO	Penny
7066@BN.KL	Penny
CASO.ST	Penny
LDIS	Penny
PSCD	Penny
7111.KL	Penny
RUR.L	Penny
PNCHD	Penny
2789.HK	Penny
ASP.ST	Penny
RROS.ST	Penny
CGT.L	Penny
SWET	Penny
TRII.OB	Penny
NRRP.L	Penny
090150.KQ	Penny
0YL.BE	Penny
2985-OL.HK	Penny
NRKBF	Penny
ZGOLDHOL.BO	Penny
NPTOF	Penny
03003X.TW	Penny
TMED	Penny
ADMC	Penny
WFAM.PK	Penny
FRSHF	Penny
5173@BN.KL	Penny
GSJK	Penny
HCHMY	Penny
RTNB	Penny
AMC.L	Penny
NWTUF	Penny
NA-PL.TO	Penny
KNYJF	Penny
KWH-UN.TO	Penny
OSKA	Penny
OGCP	Penny
HZOZD	Penny
TCTZD	Penny
VPB.SW	Penny
LTGHF.PK	Penny
SUPX	Penny
NTLK	Penny
MLD.L	Penny
ZENO.PK	Penny
CTZR	Penny
JFLABS.BO	Penny
QCP.VI	Penny
1455.TW	Penny
BPOPN	Penny
HI9.MU	Penny
VDAHY	Penny
BCXQL	Penny
EZYYF	Penny
VTUS	Penny
XUII	Penny
QMXGF.PK	Penny
KBPH	Penny
BCP.LS	Penny
RUDR	Penny
HHY	Penny
CZASF	Penny
WFF.SG	Penny
WIQ.MU	Penny
PPIZF.PK	Penny
7ES1.F	Penny
SRSN	Penny
SOHMF.PK	Penny
SB-PB	Penny
NGCRY	Penny
NANM	Penny
BOOM.L	Penny
FTCS	Penny
ADDXF	Penny
QL1.SI	Penny
ITRN	Penny
WCBOD	Penny
QRNNF	Penny
URPLF	Penny
XXCDE	Penny
NWPN	Penny
VCBI	Penny
BDJ	Penny
VSDCONF.BO	Penny
FMPG.L	Penny
2299.HK	Penny
FTGC	Penny
0434.HK	Penny
PAYDE	Penny
SLGYF	Penny
005930.KS	Penny
HKHKF.PK	Penny
BVINV.PA	Penny
NOEEE	Penny
TLVA	Penny
FSOYF	Penny
SUPI	Penny
RING.OL	Penny
ZONOP.LS	Penny
CBX	Penny
XOHO.OB	Penny
VRYAF.PK	Penny
2327.TW	Penny
SPTYF	Penny
3553.TWO	Penny
HINKY.PK	Penny
AGGFF	Penny
TTRHF	Penny
KIRI	Penny
GMLFF	Penny
MCVED	Penny
MXTOF	Penny
GRNL	Penny
TINTF	Penny
HJR	Penny
ONE.L	Penny
SOSCF.PK	Penny
KLBF.JK	Penny
OTT.L	Penny
VIKASWSP6.BO	Penny
WPC.SG	Penny
E7S.HM	Penny
TXIC.PK	Penny
OCAT	Penny
DUA	Penny
ZWINMOTR.BO	Penny
YKF17-C.CBT	Penny
CWB-PB.TO	Penny
JMPCAST.BO	Penny
LOKAF	Penny
GVLMF.PK	Penny
CVRS	Penny
AROFF	Penny
YIU14-C.NYB	Penny
FCPG	Penny
TRCY	Penny
NBB	Penny
WZL.TO	Penny
YKLTY	Penny
XJNGF	Penny
SMGIU	Penny
PORBF	Penny
GNVN	Penny
TCOR	Penny
91ID.L	Penny
1565.TWO	Penny
SPBV	Penny
BZI.F	Penny
ZVVG.BE	Penny
MAHLY	Penny
GENT	Penny
VCISY	Penny
NMHDF	Penny
PKPL	Penny
DVID	Penny
TWRFF	Penny
VED.AX	Penny
YNSKF	Penny
NESW	Penny
NCT-PD	Penny
QCE.MU	Penny
1713.TW	Penny
XSSI	Penny
UNTK	Penny
E1:AFC.SI	Penny
GNMSF	Penny
JJO.MU	Penny
LQRCD.PK	Penny
CDI.AX	Penny
OTGI.PK	Penny
WFMC	Penny
PLWTY	Penny
JOHB.F	Penny
VNLEF	Penny
5048.KL	Penny
6411.TWO	Penny
ETV	Penny
BKIC.L	Penny
THOGF.PK	Penny
LBRMF	Penny
4137.TW	Penny
QEN.F	Penny
ANK.V	Penny
MFOYY	Penny
ZSOMESCE.BO	Penny
SMDZF	Penny
6742.KL	Penny
XAC.MU	Penny
YCZ.DU	Penny
NA-PS.TO	Penny
WYG.L	Penny
IXMDD	Penny
OM8.SG	Penny
ZEO.F	Penny
3393-OL.HK	Penny
5607.TW	Penny
AIRR	Penny
ZWC1.BE	Penny
NZEOY	Penny
IGR	Penny
SHMZF	Penny
ETV-P.V	Penny
PLCSD	Penny
6418.TWO	Penny
VPOR.PK	Penny
FLMCQ	Penny
VNSNE.OB	Penny
KLEG	Penny
FAY-U.TO	Penny
SJQU	Penny
GSAC	Penny
GLPEY	Penny
MVC	Penny
JIM.DU	Penny
CHQ.V	Penny
NWBD.L	Penny
VAPE	Penny
7121.KL	Penny
BMQZF.PK	Penny
GBERF.PK	Penny
EW.V	Penny
SIDO.JK	Penny
CVBK	Penny
SAAFF	Penny
NAPRF	Penny
NOM-PC	Penny
KVLQF	Penny
DIIBF	Penny
MBVX	Penny
PLWTF	Penny
JMPLY	Penny
COBJF.PK	Penny
BLKG	Penny
NOD.OL	Penny
AIOTF	Penny
KD9.F	Penny
6247.TWO	Penny
SSJ.SG	Penny
ZTSTF	Penny
MTU.L	Penny
AMHPF.PK	Penny
BCV	Penny
ETJ	Penny
N4O.SG	Penny
2GW.BE	Penny
LIV.L	Penny
1991-OL.HK	Penny
EONGY	Penny
UDSB.ME	Penny
ZBRA.JK	Penny
HSFC-PB	Penny
YP1.BE	Penny
PPII	Penny
MKE.SG	Penny
GLOH	Penny
MLFNF	Penny
JCE	Penny
VGBK.PK	Penny
RSG.V	Penny
POSTU	Penny
XMEX	Penny
HTO.AT	Penny
NSAM	Penny
HYSNY	Penny
LEFUF	Penny
POETF	Penny
RTXB.PK	Penny
RBWNY	Penny
702B.F	Penny
VALUEIND-BE.NS	Penny
VELTF.PK	Penny
AES-PC	Penny
IDL.TO	Penny
TIACF	Penny
VDMRF	Penny
PSG.MC	Penny
6CK.SG	Penny
PGRE	Penny
0032.KL	Penny
AMLLF.PK	Penny
PROT	Penny
PLLRF	Penny
SMFKY	Penny
5222.KL	Penny
MEGGY	Penny
CALLN.MX	Penny
WEFP.PK	Penny
PARY.BA	Penny
TGONF	Penny
KROT3.SA	Penny
ZEELEARN.BO	Penny
ELMUF	Penny
HIX	Penny
KEYN	Penny
MSTO34.SA	Penny
KAEPF	Penny
TMICF	Penny
21565.L	Penny
POW-PG.TO	Penny
134790.KS	Penny
EGI.AX	Penny
PCN	Penny
ORSX	Penny
JYOTHI.BO	Penny
GWRRF.PK	Penny
WLXMF	Penny
MSUXF.PK	Penny
KMNFD	Penny
SBNYW	Penny
Q86.MU	Penny
LFGP	Penny
HHWWD.OB	Penny
ADEC	Penny
DVLN.PK	Penny
ADZ.MC	Penny
WDDD.OB	Penny
ORXCF.PK	Penny
ADPMF	Penny
BZU.BE	Penny
VTKT.PK	Penny
AGRIP	Penny
TQY.F	Penny
QBEIF.PK	Penny
MEMS	Penny
HR2A.L	Penny
SSUR	Penny
SRQ.V	Penny
NEM.HM	Penny
MNILY	Penny
MTCN.L	Penny
PBRX.JK	Penny
CWKNF.PK	Penny
IFT070.NZ	Penny
RVREF.PK	Penny
LTRPB	Penny
RO.SW	Penny
RDO.DU	Penny
XKN18-1.CBT	Penny
KJWNF.PK	Penny
MRIC.OB	Penny
PHALF	Penny
TEC.MC	Penny
FMCC.OB	Penny
SLTB	Penny
PDO	Penny
UGARSUGAR.BO	Penny
PIPKY	Penny
BRK-B	Penny
VNMCD	Penny
WGCBP	Penny
WI0.F	Penny
EWLCF.PK	Penny
LATF-B.ST	Penny
TPE.HM	Penny
NPNZF.PK	Penny
ECRTF	Penny
SBRCY	Penny
CXEE.OB	Penny
TRMLF	Penny
MJMD	Penny
VLV.BR	Penny
YPFSF	Penny
HDRAU	Penny
QU8.SG	Penny
SSW-PD	Penny
MATA.SG	Penny
RNFTF	Penny
XCD.AX	Penny
IDMNF	Penny
GUAZY	Penny
RSASF	Penny
EVO	Penny
VAERF	Penny
ZNAE	Penny
KNTZF.PK	Penny
YBET	Penny
JTXMF	Penny
HLLXF.PK	Penny
EDPFY	Penny
JMT1.SG	Penny
WM8.SG	Penny
FOSUF	Penny
GGZ	Penny
YBIN	Penny
SCM	Penny
NCC.AX	Penny
ZIOBL.PK	Penny
PMI.SW	Penny
A1OS.DE	Penny
NGX	Penny
KBGCF	Penny
AWF	Penny
SSEBF	Penny
QMCQF	Penny
ZFPPF	Penny
088980.KS	Penny
ZONMY	Penny
2825-OL.HK	Penny
NPMRF	Penny
ZUY.SG	Penny
KKOYY	Penny
KOTMY	Penny
NWID.PK	Penny
N5W1.SG	Penny
VBRCF	Penny
GOODN	Penny
AFRAF.PK	Penny
SNTS	Penny
ZBI-L.TA	Penny
2121-OL.HK	Penny
ZWBC	Penny
ALPMY	Penny
NKX	Penny
EMO	Penny
MNVN	Penny
VPGC	Penny
QAI-P.V	Penny
INVEXCOA.MX	Penny
STRZB	Penny
HSNGY	Penny
AOL1.MU	Penny
1316.TW	Penny
RAQUF	Penny
FKKFF.PK	Penny
053350.KQ	Penny
TZHGF	Penny
VRS.MU	Penny
PAF.AX	Penny
XFMYD.PK	Penny
QTEC	Penny
NEA.AX	Penny
ROKO	Penny
CTAX3F.SA	Penny
EWLCF	Penny
CHAR.L	Penny
AVV	Penny
SHMHF	Penny
RDO.F	Penny
ATQP.BE	Penny
WALK	Penny
KRYAF	Penny
108670.KS	Penny
DRX.IR	Penny
RPPTF	Penny
SGPPF.PK	Penny
ZENITHEXPO-EQ.NS	Penny
CDYC	Penny
NEWEN	Penny
JSD	Penny
0695.HK	Penny
ZPTAF.PK	Penny
1312.HK	Penny
MR8.DE	Penny
PEMC.PK	Penny
UNIGD	Penny
MPIX	Penny
IFN	Penny
ZETFM.BO	Penny
E1:5EG.SI	Penny
04496014.KQ	Penny
GMALY	Penny
O31.SI	Penny
KYCCF.PK	Penny
NSC.TO	Penny
SIPN	Penny
OLGXF	Penny
QMKR	Penny
YDWAF.PK	Penny
RICOP.PA	Penny
CYMNF	Penny
KOUTONS.BO	Penny
JETI.L	Penny
JRONY	Penny
0346-OL.HK	Penny
ZIPZD.PK	Penny
WOLTF	Penny
VNRX	Penny
MOPN	Penny
HGHUF	Penny
IRNNQ	Penny
0660-OL.HK	Penny
IDL.V	Penny
001550.KS	Penny
SMTGF	Penny
KIM-PJ	Penny
HLUKF	Penny
0699.HK	Penny
OPMC	Penny
LWSOF.PK	Penny
TDJ	Penny
GVCM	Penny
0820EA@OM.KL	Penny
ACEL	Penny
LMQN.F	Penny
2393.HK	Penny
NMPWP	Penny
ARMF	Penny
SWH.TO	Penny
LBU.BE	Penny
FCGD	Penny
VRDSF	Penny
NAKD	Penny
QRXPF.PK	Penny
3666.HK	Penny
XBOV.SA	Penny
NOM.BE	Penny
BKAHF	Penny
PVEIF	Penny
PZE.SG	Penny
TVLF	Penny
RIT	Penny
QPTRF	Penny
BNHLF	Penny
GXI.HM	Penny
SBDG	Penny
EEXXF.PK	Penny
CZAVF.PK	Penny
YAMCY	Penny
SENR	Penny
GWLLY.PK	Penny
JYMHF	Penny
CDVIF	Penny
CBB-PB	Penny
BLJZY	Penny
5247.KL	Penny
KOG.OL	Penny
SOON.VX	Penny
KKKUF	Penny
060310.KQ	Penny
GTS.L	Penny
AA2.F	Penny
NST.V	Penny
IQE.L	Penny
PFG.MI	Penny
KPJHF	Penny
8928.TWO	Penny
VRCH.PK	Penny
WLOCD	Penny
FJBHF.PK	Penny
WGNR.PK	Penny
9431@BN.KL	Penny
VER.L	Penny
CYY.AX	Penny
FMCQF	Penny
JZK	Penny
NGHI.OB	Penny
YNGDF	Penny
CAF.MC	Penny
AWTRF	Penny
7189.KL	Penny
1XM.SG	Penny
LEAL.L	Penny
HXGBF	Penny
GGAC	Penny
RESCU	Penny
YTRGF	Penny
SCIV	Penny
KGRSY	Penny
MNTR.PK	Penny
LASR.PK	Penny
HAWKQ	Penny
X1X.BE	Penny
VRO.TO	Penny
WHWRF.PK	Penny
KGNX	Penny
XPOM11.SA	Penny
CELM	Penny
DHCC	Penny
ZHUZF.PK	Penny
3663.TWO	Penny
SLHGF	Penny
UNC-PC.TO	Penny
CIIG	Penny
JRVS.L	Penny
YIZ14-C.NYB	Penny
FSCE	Penny
LIOPF	Penny
PNQI	Penny
OTMN.PK	Penny
NMGNF	Penny
YYEQF.PK	Penny
XENO	Penny
PPERF	Penny
SGAMF	Penny
IMPUF.PK	Penny
THNRF	Penny
PNLYY	Penny
7167@BN.KL	Penny
RANEENGINE-BE.NS	Penny
STAEF	Penny
WYGPY.PK	Penny
CRNZF	Penny
NRF-PD	Penny
VIH.HM	Penny
II6.BE	Penny
ZIONL.PK	Penny
VIAP.PK	Penny
DSKY	Penny
VZRZP.ME	Penny
LVR.TA	Penny
SCNR.F	Penny
WEGOF.PK	Penny
ROHCF	Penny
NIE	Penny
GJT.AX	Penny
FTFTF12CGR-MF.NS	Penny
NEEB	Penny
4734.TWO	Penny
QATAF.PK	Penny
LAC.PA	Penny
E1:M9F.SI	Penny
TUFUF	Penny
7TA.SG	Penny
BMC6O.BA	Penny
RONAF	Penny
WH1C.SG	Penny
XRP1.BE	Penny
BAGL	Penny
WIPSM	Penny
ALJJ	Penny
OVRL	Penny
CRD-A	Penny
NTRNP	Penny
YDIV	Penny
Q86.SG	Penny
OBYCF	Penny
0868-OL.HK	Penny
TCISF	Penny
SNYYF	Penny
2XU.BE	Penny
PYOIF	Penny
CADAD	Penny
OLMIY	Penny
IIFLFIN-N7.NS	Penny
WFTSF.PK	Penny
CGPI	Penny
AMPLQ	Penny
TSRYF.PK	Penny
LTTTF	Penny
PVS-PC.TO	Penny
IRHC.OB	Penny
SIVE	Penny
RIT-UN.TO	Penny
SLVFF	Penny
GOV360.NZ	Penny
CROCF	Penny
FCH-PA	Penny
ZGM18-C.NYB	Penny
1457.TW	Penny
MRFG3.SA	Penny
31E.F	Penny
NQU	Penny
WFT.PA	Penny
KB9.SG	Penny
MMMW.PK	Penny
001529.KS	Penny
40JP.L	Penny
HHILF	Penny
KBA-P.V	Penny
DKT	Penny
ITOCF	Penny
OPGYF	Penny
2035.TWO	Penny
OHIPP	Penny
MRMBF	Penny
3608-OL.HK	Penny
SYXXF	Penny
YIP.BE	Penny
UVIC.PK	Penny
QGJ.BE	Penny
GCCO	Penny
HVEL	Penny
HXWWF.PK	Penny
VNNHF	Penny
YGM15-C.NYB	Penny
RYOYF.PK	Penny
SPSC.L	Penny
0279-OL.HK	Penny
QNTQY	Penny
PTJSF.PK	Penny
FRILF	Penny
VBO.SG	Penny
AW6.BE	Penny
XER.HA	Penny
YCA1O.BA	Penny
4BW.F	Penny
KDNG	Penny
OXS.L	Penny
LZENF	Penny
SHPGF	Penny
PHWBF	Penny
VARUNSHIP-BE.NS	Penny
MOHCF	Penny
AZTEF.PK	Penny
CTEK.L	Penny
FNVRF	Penny
PHK	Penny
OAP3.L	Penny
H2K1.F	Penny
XXLO.ST	Penny
CZMWF.PK	Penny
AXESCPH.MX	Penny
E2:5ER.SI	Penny
YZCHF.PK	Penny
SSUMY	Penny
EMI	Penny
IGI	Penny
005860.KQ	Penny
KAY-P.V	Penny
TZF	Penny
DTE.AX	Penny
XER.SG	Penny
CMKG	Penny
BGB	Penny
WYR.HM	Penny
WBNK	Penny
MCPOF	Penny
WBR.V	Penny
DCTFF	Penny
PCI.L	Penny
AQU	Penny
ENTWW.PK	Penny
LRCDF	Penny
MOIL.L	Penny
WLFDY	Penny
UNTR.JK	Penny
ELK.BE	Penny
114090.KS	Penny
E2:M9F.SI	Penny
2XX.F	Penny
Z3S.F	Penny
PDMDF	Penny
GYC	Penny
ACCA	Penny
VIRPP.BO	Penny
TTYGF	Penny
SUMCF	Penny
ABTZY	Penny
WHLRF	Penny
EPGNF	Penny
PCM	Penny
NOM.OL	Penny
FFA	Penny
SACRF.PK	Penny
TSUAF	Penny
4949.TWO	Penny
JLFNF.PK	Penny
GJP	Penny
2606.TW	Penny
6888.HK	Penny
APTS	Penny
CNRD	Penny
FTRRF	Penny
CHVX34F.SA	Penny
DSFGY	Penny
XCHANGING.NS	Penny
XE9.F	Penny
ELTY.JK	Penny
AFZ.SG	Penny
ELXS.PK	Penny
RBTK.PK	Penny
GBHD	Penny
PNTA	Penny
ECYIF	Penny
MAI.V	Penny
JMSNE	Penny
BCCDF	Penny
ACLTF	Penny
TRI-PB.TO	Penny
